action_id	lemma	verbnet_key	class_id	wordnet_senses_json	propbank_groupings_json	framenet_frames_json	provenance
vn34:remedy-45.7:c27405a5ddb5a052	streamline	streamline#1	remedy-45.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:other_cos-45.4:c8a871e4ed76bd0f	strengthen	strengthen#1	other_cos-45.4	"[""strengthen%2:30:00"",""strengthen%2:30:01""]"	"[""strengthen.01"",""strengthen.02""]"	"[""Cause_change_of_strength""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4
vn34:support-15.3-1:1ea070983ba275fa	strengthen	strengthen#2	support-15.3-1	[]	"[""strengthen.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:support-15.3-1
vn34:butter-9.9:34769765bd1940c4	stress	stress#1	butter-9.9	"[""stress%2:32:01""]"	"[""stress.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:marvel-31.3:f6e673de4e5c7221	stress	stress#2	marvel-31.3	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:marvel-31.3
vn34:bend-45.2:7eb206755de76cb5	stretch	stretch#1	bend-45.2	[]	[]	"[""Body_movement""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bend-45.2
vn34:body_motion-49.2-1-1:9634a101d004ff19	stretch	stretch#2	body_motion-49.2-1-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:body_motion-49.2-1-1
vn34:crane-40.3.2:f013bef4aae62b68	stretch	stretch#3	crane-40.3.2	"[""stretch%2:29:01""]"	"[""stretch.02""]"	"[""Expansion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:crane-40.3.2
vn34:meander-47.7:e69b1969333996e1	stretch	stretch#4	meander-47.7	"[""stretch%2:42:00""]"	"[""stretch.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:meander-47.7
vn34:spray-9.7-1:641458f3ceae4838	strew	strew#1	spray-9.7-1	"[""strew%2:35:00"",""strew%2:35:04""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-1
vn34:run-51.3.2-1:722ef8c806b0431c	stride	stride#1	run-51.3.2-1	"[""stride%2:38:00"",""stride%2:38:03""]"	"[""stride.01""]"	"[""Self_motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2-1
vn34:animal_sounds-38:230a4e26c37eaa41	stridulate	stridulate#1	animal_sounds-38	"[""stridulate%2:39:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:animal_sounds-38
vn34:amuse-31.1:28b12bd697f22cf4	strike	strike#1	amuse-31.1	"[""strike%2:37:00""]"	"[""strike.01""]"	"[""Cause_harm""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:attack-60.1-1:2a21a1a3a0e1d054	strike	strike#2	attack-60.1-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:attack-60.1-1
vn34:bump-18.4-1:4df122e51906ce4f	strike	strike#3	bump-18.4-1	"[""strike%2:35:00"",""strike%2:35:01"",""strike%2:35:02""]"	"[""strike.01"",""strike.02""]"	"[""Impact""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:bump-18.4-1
vn34:hit-18.1-1:2a1f3062f95a2dfd	strike	strike#4	hit-18.1-1	"[""strike%2:35:00"",""strike%2:35:01"",""strike%2:35:09""]"	"[""strike.01"",""strike.02""]"	"[""Cause_harm""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hit-18.1-1
vn34:sound_emission-43.2:e67f4e55ef77206a	strike	strike#5	sound_emission-43.2	"[""strike%2:32:00"",""strike%2:35:03""]"	"[""strike.01"",""strike.04"",""strike.10""]"	"[""Impact""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:sound_emission-43.2
vn34:establish-55.5-1:dea004eb5e598e43	strike_up	strike_up#1	establish-55.5-1	"[""strike_up%2:36:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:establish-55.5-1
vn34:butter-9.9:b34c7a922dd633d7	string	string#1	butter-9.9	"[""string%2:35:04""]"	"[""string.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:pit-10.7:68cccfc67470b881	string	string#2	pit-10.7	"[""string%2:35:03""]"	"[""string.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pit-10.7
vn34:pocket-9.10:8c05bb5e49ce2ea8	string	string#3	pocket-9.10	"[""string%2:35:02""]"	"[""string.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:pocket-9.10
vn34:spray-9.7-1:90531c28c519637b	string	string#4	spray-9.7-1	"[""string%2:35:02""]"	"[""string.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-1
vn34:tape-22.4:a098024237e24278	string	string#5	tape-22.4	"[""string%2:35:04""]"	"[""string.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:tape-22.4
vn34:cheat-10.6.1-1-1:52000dfc04b31bc9	strip	strip#1	cheat-10.6.1-1-1	"[""strip%2:30:05"",""strip%2:30:06"",""strip%2:30:12"",""strip%2:35:04"",""strip%2:40:00"",""strip%2:40:03""]"	"[""strip.01"",""strip.03"",""strip.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:cheat-10.6.1-1-1
vn34:dress-41.1.1-1-1:d0b40c1b9994c60b	strip	strip#2	dress-41.1.1-1-1	"[""strip%2:30:12"",""strip%2:40:03""]"	"[""strip.01"",""strip.03""]"	"[""Emptying""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:dress-41.1.1-1-1
vn34:remove-10.1:cd9c0e87d8bd195a	strip	strip#3	remove-10.1	"[""strip%2:30:05"",""strip%2:30:06"",""strip%2:30:12"",""strip%2:35:04"",""strip%2:40:00"",""strip%2:40:03""]"	"[""strip.01"",""strip.03"",""strip.04""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remove-10.1
vn34:rob-10.6.4:3b3a0960ebbce467	strip	strip#4	rob-10.6.4	"[""strip%2:30:05"",""strip%2:30:06"",""strip%2:30:12"",""strip%2:35:04"",""strip%2:40:00"",""strip%2:40:03""]"	"[""strip.01"",""strip.03"",""strip.04""]"	"[""Emptying""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:rob-10.6.4
vn34:wipe_manner-10.4.1-1:fa4a855980b668e2	strip	strip#5	wipe_manner-10.4.1-1	"[""strip%2:30:02"",""strip%2:30:05"",""strip%2:30:06"",""strip%2:30:12"",""strip%2:35:00"",""strip%2:35:01""]"	"[""strip.01"",""strip.02"",""strip.03"",""strip.04""]"	"[""Emptying""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:wipe_manner-10.4.1-1
vn34:touch-20-1:ebcff5c5759770f4	stroke	stroke#1	touch-20-1	"[""stroke%2:35:00""]"	"[""stroke.01""]"	"[""Manipulation""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:touch-20-1
vn34:run-51.3.2-1:535a8f419c76a289	stroll	stroll#1	run-51.3.2-1	"[""stroll%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2-1
vn34:battle-36.4:607bde583605fe21	struggle	struggle#1	battle-36.4	"[""struggle%2:41:00""]"	"[""struggle.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:battle-36.4
vn34:run-51.3.2-2:5399e1a1b1bc2933	strut	strut#1	run-51.3.2-2	"[""strut%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2-2
vn34:hurt-40.8.3-1:3e6394fd680c34e3	stub	stub#1	hurt-40.8.3-1	"[""stub%2:29:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hurt-40.8.3-1
vn34:butter-9.9:048b793bc48ddc09	stucco	stucco#1	butter-9.9	"[""stucco%2:35:00"",""stucco%2:36:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:fill-9.8:1a07a972a7b446af	stud	stud#1	fill-9.8	"[""stud%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8
vn34:assessment-34.1:c3bfe3efbb005799	study	study#1	assessment-34.1	"[""study%2:31:02""]"	"[""study.01""]"	"[""Scrutiny""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1
vn34:learn-14-1:d4a9e92f260f54bc	study	study#3	learn-14-1	"[""study%2:31:00"",""study%2:31:01"",""study%2:31:02""]"	"[""study.01"",""study.02""]"	"[""Scrutiny""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-1
vn34:learn-14-2-1:d0b36123bb33fc42	study	study#2	learn-14-2-1	"[""study%2:31:02""]"	"[""study.01""]"	"[""Scrutiny""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	stuff#1	spray-9.7-2	"[""stuff%2:30:00"",""stuff%2:30:02"",""stuff%2:35:00"",""stuff%2:38:00""]"	"[""stuff.01""]"	"[""Filling""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	stumble#1	run-51.3.2	"[""stumble%2:38:00"",""stumble%2:38:01""]"	"[""stumble.01""]"	"[""Self_motion""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2
vn34:encounter-30.5:ef42edc96608ac01	stumble_on	stumble_on#1	encounter-30.5	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:encounter-30.5
vn34:encounter-30.5:cafb9d375c887e46	stumble_upon	stumble_upon#1	encounter-30.5	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:encounter-30.5
vn34:amuse-31.1:71bf1af465d431f0	stump	stump#1	amuse-31.1	"[""stump%2:31:00""]"	"[""stump.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:run-51.3.2:3213bce9804c0251	stump	stump#2	run-51.3.2	"[""stump%2:38:00""]"	"[""stump.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	stun#1	amuse-31.1	"[""stun%2:39:00""]"	"[""stun.02""]"	"[""Experiencer_obj""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:amuse-31.1:4e3deb5f982a8e3f	stupefy	stupefy#1	amuse-31.1	"[""stupefy%2:31:00"",""stupefy%2:39:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1
vn34:manner_speaking-37.3:f86ef73684827a8e	stutter	stutter#1	manner_speaking-37.3	"[""stutter%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:manner_speaking-37.3
vn34:braid-41.2.2:96c8b0eb049a1a6b	style	style#1	braid-41.2.2	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:braid-41.2.2
vn34:create-26.4:a6f0692631c74482	style	style#2	create-26.4	"[""style%2:36:00""]"	"[""style.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:create-26.4
vn34:dub-29.3.2:8eec6fc487d46287	style	style#3	dub-29.3.2	"[""style%2:32:00""]"	"[""style.03""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:dub-29.3.2
vn34:employment-95.3:a975b9b57f4ccc38	subcontract	subcontract#1	employment-95.3	"[""subcontract%2:41:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:employment-95.3
vn34:hire-13.5.3:649c944e9af20aa5	subcontract	subcontract#2	hire-13.5.3	"[""subcontract%2:41:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hire-13.5.3
vn34:subjugate-42.3:140e502102d26a50	subdue	subdue#1	subjugate-42.3	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:subjugate-42.3
vn34:subjugate-42.3:08ff8f2b2e45f530	subjugate	subjugate#1	subjugate-42.3	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:subjugate-42.3
vn34:other_cos-45.4:ae629d99c7489b1e	submerge	submerge#1	other_cos-45.4	"[""submerge%2:30:02"",""submerge%2:35:01"",""submerge%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4
vn34:acquiesce-95.1-1-1:4edb55cb37cf397c	submit	submit#1	acquiesce-95.1-1-1	"[""submit%2:33:00""]"	"[""submit.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:acquiesce-95.1-1-1
vn34:contribute-13.2-1-1:3551692395b49eb2	submit	submit#2	contribute-13.2-1-1	"[""submit%2:33:00"",""submit%2:33:02"",""submit%2:40:00"",""submit%2:40:01""]"	"[""submit.01"",""submit.02""]"	"[""Submitting_documents""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:contribute-13.2-1-1
vn34:compel-59.1-1:2725d0d1ba5733b5	suborn	suborn#1	compel-59.1-1	"[""suborn%2:32:00"",""suborn%2:41:00""]"	"[""suborn.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:compel-59.1-1
vn34:characterize-29.2:f8b0fc4943f7259f	subselect	subselect#1	characterize-29.2	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:characterize-29.2
vn34:obtain-13.5.2:5252639fd1820a89	subselect	subselect#2	obtain-13.5.2	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:obtain-13.5.2
vn34:entity_specific_cos-45.5:482c99b235a52485	subside	subside#1	entity_specific_cos-45.5	"[""subside%2:30:00"",""subside%2:38:00"",""subside%2:38:02""]"	"[""subside.01"",""subside.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:entity_specific_cos-45.5
vn34:gorge-39.6:ecf9019447738a5a	subsist	subsist#1	gorge-39.6	"[""subsist%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:gorge-39.6
vn34:substitute-13.6.2:e674d7d5f9df6c06	substitute	substitute#1	substitute-13.6.2	"[""substitute%2:40:00""]"	"[""substitute.01""]"	"[""Replacing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:substitute-13.6.2
vn34:multiply-108-2:e7a317e255c11b20	subtract	subtract#1	multiply-108-2	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:multiply-108-2
vn34:remove-10.1:80df6d8f4d11e55d	subtract	subtract#2	remove-10.1	"[""subtract%2:31:00""]"	"[""subtract.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remove-10.1
vn34:remedy-45.7:510b7c05e4f36dac	subvert	subvert#1	remedy-45.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:succeed-74-1:e28ea24634e111b7	succeed	succeed#1	succeed-74-1	"[""succeed%2:41:00""]"	"[""succeed.01""]"	"[""Successful_action""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:succeed-74-1
vn34:help-72.1-1:4baf1489a38b4220	succor	succor#1	help-72.1-1	"[""succor%2:41:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:help-72.1-1
vn34:acquiesce-95.1-1:58cf55139ebcf74c	succumb	succumb#1	acquiesce-95.1-1	"[""succumb%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:acquiesce-95.1-1
vn34:chew-39.2:dda837d03aab5ef1	suck	suck#1	chew-39.2	"[""suck%2:34:04""]"	"[""suck.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:chew-39.2
vn34:wipe_manner-10.4.1-1:1c1d02aac391bed1	suck	suck#2	wipe_manner-10.4.1-1	"[""suck%2:34:04""]"	"[""suck.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:wipe_manner-10.4.1-1
vn34:feeding-39.7:2c0dcb3ccdd27346	suckle	suckle#1	feeding-39.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:feeding-39.7
vn34:wipe_manner-10.4.1-1:78fb31baa8accf5a	suction	suction#1	wipe_manner-10.4.1-1	"[""suction%2:29:00"",""suction%2:38:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:wipe_manner-10.4.1-1
vn34:admire-31.2:f27716dd82d7c1e6	suffer	suffer#1	admire-31.2	"[""suffer%2:29:00"",""suffer%2:29:03"",""suffer%2:37:00""]"	"[""suffer.01""]"	"[""Catastrophe""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:admire-31.2
vn34:marvel-31.3:05e642c9cb54fad4	suffer	suffer#2	marvel-31.3	"[""suffer%2:29:00"",""suffer%2:29:03"",""suffer%2:37:00""]"	"[""suffer.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:marvel-31.3
vn34:poison-42.2:8db99dbc05992498	suffocate	suffocate#1	poison-42.2	"[""suffocate%2:35:00""]"	[]	"[""Killing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:poison-42.2
vn34:subjugate-42.3:ce217bf24f4273b4	suffocate	suffocate#2	subjugate-42.3	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:subjugate-42.3
vn34:suffocate-40.7:75dbb78cb772c0e6	suffocate	suffocate#3	suffocate-40.7	"[""suffocate%2:29:01"",""suffocate%2:30:02"",""suffocate%2:35:00"",""suffocate%2:35:01""]"	[]	"[""Death""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:suffocate-40.7
vn34:fill-9.8:d316b6b6d0fcc8b4	suffuse	suffuse#1	fill-9.8	"[""suffuse%2:30:01""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8
vn34:butter-9.9:03daaceb2d47efd8	sugar	sugar#1	butter-9.9	"[""sugar%2:39:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:indicate-78-1-1:72c7534d413a7f7a	suggest	suggest#1	indicate-78-1-1	"[""suggest%2:32:01"",""suggest%2:32:02""]"	"[""suggest.03""]"	"[""Evidence""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:indicate-78-1-1
vn34:reflexive_appearance-48.1.2:d9ab18459f179426	suggest	suggest#2	reflexive_appearance-48.1.2	"[""suggest%2:32:00"",""suggest%2:32:01"",""suggest%2:32:02""]"	"[""suggest.01"",""suggest.02"",""suggest.03""]"	"[""Evidence""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:reflexive_appearance-48.1.2
vn34:say-37.7-1-1-1:298eae8a5eb00d32	suggest	suggest#3	say-37.7-1-1-1	"[""suggest%2:32:00"",""suggest%2:32:04""]"	"[""suggest.01"",""suggest.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:say-37.7-1-1-1
vn34:remedy-45.7:d0b4d251b8022994	sulfurize	sulfurize#1	remedy-45.7	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:remedy-45.7
vn34:marvel-31.3:705244a2abf115fa	sulk	sulk#1	marvel-31.3	"[""sulk%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:marvel-31.3
vn34:fill-9.8:51d12d5165605e3e	sully	sully#1	fill-9.8	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8
vn34:butter-9.9:46bbbcc2debf9555	sulphur	sulphur#1	butter-9.9	"[""sulphur%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:butter-9.9
vn34:multiply-108:e1246803c78ce27f	sum	sum#1	multiply-108	"[""sum%2:32:00""]"	"[""sum.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:multiply-108
vn34:transfer_mesg-37.1.1:6862dd8208716054	sum_up	sum_up#1	transfer_mesg-37.1.1	"[""sum_up%2:32:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1
vn34:transfer_mesg-37.1.1:9ca18faf5e1d830c	summarize	summarize#1	transfer_mesg-37.1.1	"[""summarize%2:32:00""]"	[]	"[""Summarizing""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:transfer_mesg-37.1.1
vn34:weekend-56:61fe832fdd8718b1	summer	summer#1	weekend-56	"[""summer%2:42:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:weekend-56
vn34:urge-58.1-1:d0d793df89041a23	summon	summon#1	urge-58.1-1	"[""summon%2:32:05"",""summon%2:35:02""]"	"[""summon.01"",""summon.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:urge-58.1-1
vn34:dress-41.1.1-1-1:a0859b5e9c685c8d	sunbathe	sunbathe#1	dress-41.1.1-1-1	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:dress-41.1.1-1-1
vn34:hurt-40.8.3-2:a38274cb889c19a5	sunburn	sunburn#1	hurt-40.8.3-2	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:hurt-40.8.3-2
vn34:other_cos-45.4:f6e9db604004dd8b	sunburn	sunburn#2	other_cos-45.4	[]	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:other_cos-45.4
vn34:disassemble-23.3:55778039636d2bb4	sunder	sunder#1	disassemble-23.3	"[""sunder%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:disassemble-23.3
vn34:dine-39.5:97a144f92a3bf8d7	sup	sup#1	dine-39.5	"[""sup%2:34:02""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:dine-39.5
vn34:put-9.1:6d6b65285e5f88d5	superimpose	superimpose#1	put-9.1	"[""superimpose%2:35:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:put-9.1
vn34:supervision-95.2.2:e367a79a05fa6dc5	superintend	superintend#1	supervision-95.2.2	"[""superintend%2:41:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:supervision-95.2.2
vn34:appear-48.1.1:47c98f30cecfc029	supervene	supervene#1	appear-48.1.1	"[""supervene%2:30:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:appear-48.1.1
vn34:supervision-95.2.2-1:fb694f511daeea26	supervise	supervise#1	supervision-95.2.2-1	"[""supervise%2:39:00"",""supervise%2:41:00""]"	"[""supervise.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:supervision-95.2.2-1
vn34:substitute-13.6.2-1:56c6341f241a59e3	supplant	supplant#1	substitute-13.6.2-1	"[""supplant%2:41:00""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:substitute-13.6.2-1
vn34:beg-58.2-1:f813cbdf4b56a086	supplicate	supplicate#1	beg-58.2-1	"[""supplicate%2:32:00"",""supplicate%2:32:01"",""supplicate%2:32:02""]"	[]	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:beg-58.2-1
vn34:fulfilling-13.4.1-1:a06173ab3e907cfb	supply	supply#1	fulfilling-13.4.1-1	"[""supply%2:34:00"",""supply%2:40:00"",""supply%2:41:00""]"	"[""supply.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fulfilling-13.4.1-1
vn34:admire-31.2:03cf099ef70deb8e	support	support#1	admire-31.2	"[""support%2:31:04"",""support%2:41:00"",""support%2:41:01""]"	"[""support.01"",""support.02""]"	"[""Taking_sides""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:admire-31.2
vn34:contiguous_location-47.8:fc1fae60ecf9e462	support	support#2	contiguous_location-47.8	"[""support%2:35:00""]"	"[""support.01""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:contiguous_location-47.8
vn34:help-72.1-1:f6352b3b978571e9	support	support#3	help-72.1-1	"[""support%2:41:00""]"	"[""support.02""]"	"[""None""]"	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:help-72.1-1
