action_id	lemma	frame_id	thematic_role	hole_role	requirement	strength	mapping_status	provenance
vn34:fill-9.8:1a07a972a7b446af	stud	fill-9.8:frame:5a9f253592a544dd	Destination	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8:role:Destination:lossless-v1
vn34:fill-9.8:1a07a972a7b446af	stud	fill-9.8:frame:5a9f253592a544dd	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8:role:Theme:lossless-v1
vn34:fill-9.8:1a07a972a7b446af	stud	fill-9.8:frame:d6927354fe079ffb	Destination	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8:role:Destination:lossless-v1
vn34:fill-9.8:1a07a972a7b446af	stud	fill-9.8:frame:d6927354fe079ffb	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:fill-9.8:role:Agent:audited-projection-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:465f3df38c53d93f	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Theme:lossless-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:465f3df38c53d93f	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Agent:audited-projection-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:5dde00ff152935c6	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Theme:lossless-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:5dde00ff152935c6	Value	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Value:lossless-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:5dde00ff152935c6	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Agent:audited-projection-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:886d9bc31d69ff4f	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Theme:lossless-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:886d9bc31d69ff4f	Attribute	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Attribute:lossless-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:886d9bc31d69ff4f	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Agent:audited-projection-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:f0152712186963e1	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Theme:lossless-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:f0152712186963e1	Attribute	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Attribute:lossless-v1
vn34:assessment-34.1:c3bfe3efbb005799	study	assessment-34.1:frame:f0152712186963e1	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:assessment-34.1:role:Agent:audited-projection-v1
vn34:learn-14-1:d4a9e92f260f54bc	study	learn-14-1:frame:4fbd718ea70aed5f	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-1:role:Agent:audited-projection-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:025c26b786bd0580	Topic	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Topic:lossless-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:025c26b786bd0580	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Agent:audited-projection-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:2a6c296771fd53a1	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Theme:lossless-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:2a6c296771fd53a1	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Agent:audited-projection-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:a4c541a9a00a05ab	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Theme:lossless-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:a4c541a9a00a05ab	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Agent:audited-projection-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:c9a57e594ca16d33	Theme	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Theme:lossless-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:c9a57e594ca16d33	Source	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Source:lossless-v1
vn34:learn-14-2-1:d0b36123bb33fc42	study	learn-14-2-1:frame:c9a57e594ca16d33	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:learn-14-2-1:role:Agent:audited-projection-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:05e0dea30b9dee51	Destination	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Destination:lossless-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:05e0dea30b9dee51	Theme	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Theme:lossless-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:05e0dea30b9dee51	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Agent:audited-projection-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:1c307708e6ed08a2	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Theme:lossless-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:1c307708e6ed08a2	Destination	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Destination:lossless-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:1c307708e6ed08a2	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Agent:audited-projection-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:41f2cae63605515c	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Theme:lossless-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:41f2cae63605515c	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Agent:audited-projection-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:d0dd31dbccea6a12	Destination	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""location""},{""op"":""atom"",""sign"":""-"",""type"":""region""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Destination:lossless-v1
vn34:spray-9.7-2:28923ef5ed0642de	stuff	spray-9.7:frame:d0dd31dbccea6a12	Agent	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:spray-9.7-2:role:Agent:audited-projection-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:1313f059ac8ad654	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:1313f059ac8ad654	Initial_Location	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Initial_Location:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:401c4b18a82789f1	Trajectory	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Trajectory:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:401c4b18a82789f1	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:45ffb6eb9278b003	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:65637e2508ac3e2b	Initial_Location	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Initial_Location:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:65637e2508ac3e2b	Theme	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:945e007caee60823	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:945e007caee60823	Initial_Location	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Initial_Location:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:9960933d221b8337	Destination	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Destination:lossless-v1
vn34:run-51.3.2:6c2c1c9e8c56b030	stumble	run-51.3.2:frame:9960933d221b8337	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:encounter-30.5:ef42edc96608ac01	stumble_on	encounter-30.5:frame:05ec6ae03b811a90	Stimulus	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:encounter-30.5:role:Stimulus:lossless-v1
vn34:encounter-30.5:ef42edc96608ac01	stumble_on	encounter-30.5:frame:05ec6ae03b811a90	Experiencer	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:encounter-30.5:role:Experiencer:audited-projection-v1
vn34:encounter-30.5:cafb9d375c887e46	stumble_upon	encounter-30.5:frame:05ec6ae03b811a90	Stimulus	ObjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:encounter-30.5:role:Stimulus:lossless-v1
vn34:encounter-30.5:cafb9d375c887e46	stumble_upon	encounter-30.5:frame:05ec6ae03b811a90	Experiencer	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:encounter-30.5:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:42cbf0d4df989337	Experiencer	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:42cbf0d4df989337	Result	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Result:lossless-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:42cbf0d4df989337	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:5dd2258c93c8bc33	Experiencer	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:5dd2258c93c8bc33	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:6488101548354f17	Experiencer	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:cbad94fc1397ffb6	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:f94fadbd6548cddf	Experiencer	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:71bf1af465d431f0	stump	amuse-31.1:frame:f94fadbd6548cddf	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:1313f059ac8ad654	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:1313f059ac8ad654	Initial_Location	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Initial_Location:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:401c4b18a82789f1	Trajectory	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Trajectory:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:401c4b18a82789f1	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:45ffb6eb9278b003	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:65637e2508ac3e2b	Initial_Location	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Initial_Location:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:65637e2508ac3e2b	Theme	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:945e007caee60823	Theme	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:945e007caee60823	Initial_Location	PostVerbHole2	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Initial_Location:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:9960933d221b8337	Destination	ObjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""concrete""}],""op"":""all""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Destination:lossless-v1
vn34:run-51.3.2:3213bce9804c0251	stump	run-51.3.2:frame:9960933d221b8337	Theme	SubjectHole	"{""args"":[{""op"":""atom"",""sign"":""+"",""type"":""animate""},{""op"":""atom"",""sign"":""+"",""type"":""machine""}],""op"":""any""}"	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:run-51.3.2:role:Theme:lossless-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:42cbf0d4df989337	Experiencer	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:42cbf0d4df989337	Result	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Result:lossless-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:42cbf0d4df989337	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:5dd2258c93c8bc33	Experiencer	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:5dd2258c93c8bc33	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:6488101548354f17	Experiencer	SubjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:cbad94fc1397ffb6	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:f94fadbd6548cddf	Experiencer	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:ffd0eb0c1a351ed4	stun	amuse-31.1:frame:f94fadbd6548cddf	Stimulus	SubjectHole	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Stimulus:lossless-v1
vn34:amuse-31.1:4e3deb5f982a8e3f	stupefy	amuse-31.1:frame:42cbf0d4df989337	Experiencer	ObjectHole	HasSort Animate	SelectionalPreference	compiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Experiencer:audited-projection-v1
vn34:amuse-31.1:4e3deb5f982a8e3f	stupefy	amuse-31.1:frame:42cbf0d4df989337	Result	PostVerbHole2	null	SelectionalPreference	uncompiled	VerbNet-3.4:ae8e9cfdc2c0d3414b748763612f1a0a34194cc1:amuse-31.1:role:Result:lossless-v1
